ts_recv,instrument_id,raw_symbol,underlying,instrument_class,expiration,strike_price
2025-09-22 10:30:11.530229852+00:00,16785994,AAPL  271217C00105000,AAPL,C,2027-12-17,105.0
2025-09-22 10:30:11.530694768+00:00,16785997,AAPL  271217C00270000,AAPL,C,2027-12-17,270.0
2025-09-22 10:30:11.530709910+00:00,16785998,AAPL  271217C00210000,AAPL,C,2027-12-17,210.0
2025-09-22 10:30:11.540247845+00:00,16786001,AAPL  271217C00310000,AAPL,C,2027-12-17,310.0
2025-09-22 10:30:11.540723841+00:00,16786005,AAPL  271217C00150000,AAPL,C,2027-12-17,150.0
2025-09-22 10:30:11.540739653+00:00,16786006,AAPL  271217C00090000,AAPL,C,2027-12-17,90.0
2025-09-22 10:30:11.550752992+00:00,16786013,AAPL  271217C00295000,AAPL,C,2027-12-17,295.0
2025-09-22 10:30:11.580669908+00:00,16786036,AAPL  271217C00380000,AAPL,C,2027-12-17,380.0
2025-09-22 10:30:11.590688148+00:00,16786043,AAPL  271217C00255000,AAPL,C,2027-12-17,255.0
2025-09-22 10:30:11.590699086+00:00,16786044,AAPL  271217C00195000,AAPL,C,2027-12-17,195.0
2025-09-22 10:30:11.592477509+00:00,16786047,AAPL  271217C00350000,AAPL,C,2027-12-17,350.0
2025-09-22 10:30:11.592488356+00:00,16786048,AAPL  271217C00240000,AAPL,C,2027-12-17,240.0
2025-09-22 10:30:11.600712855+00:00,16786051,AAPL  271217C00135000,AAPL,C,2027-12-17,135.0
2025-09-22 10:30:11.600722096+00:00,16786052,AAPL  271217C00075000,AAPL,C,2027-12-17,75.0
2025-09-22 10:30:11.602502513+00:00,16786055,AAPL  271217C00180000,AAPL,C,2027-12-17,180.0
2025-09-22 10:30:11.602511794+00:00,16786056,AAPL  271217C00120000,AAPL,C,2027-12-17,120.0
2025-09-22 10:30:11.610735977+00:00,16786059,AAPL  271217C00280000,AAPL,C,2027-12-17,280.0
2025-09-22 10:30:11.612524553+00:00,16786063,AAPL  271217C00060000,AAPL,C,2027-12-17,60.0
2025-09-22 10:30:11.618793841+00:00,33563298,AAPL  260320C00360000,AAPL,C,2026-03-20,360.0
2025-09-22 10:30:11.690606579+00:00,16786122,AAPL  251017C00100000,AAPL,C,2025-10-17,100.0
2025-09-22 10:30:11.719027591+00:00,33563377,AAPL  260320P00100000,AAPL,P,2026-03-20,100.0
2025-09-22 10:30:11.739296602+00:00,33563395,AAPL  260918C00245000,AAPL,C,2026-09-18,245.0
2025-09-22 10:30:11.739306426+00:00,33563396,AAPL  260918C00185000,AAPL,C,2026-09-18,185.0
2025-09-22 10:30:11.746764232+00:00,33563400,AAPL  260918P00285000,AAPL,P,2026-09-18,285.0
2025-09-22 10:30:11.749114868+00:00,33563402,AAPL  260918C00275000,AAPL,C,2026-09-18,275.0
2025-09-22 10:30:11.749320132+00:00,33563403,AAPL  260918P00125000,AAPL,P,2026-09-18,125.0
2025-09-22 10:30:11.749330462+00:00,33563404,AAPL  260918P00055000,AAPL,P,2026-09-18,55.0
2025-09-22 10:30:11.756241854+00:00,33563405,AAPL  260918C00260000,AAPL,C,2026-09-18,260.0
2025-09-22 10:30:11.756252245+00:00,33563406,AAPL  260918C00200000,AAPL,C,2026-09-18,200.0
2025-09-22 10:30:11.756777230+00:00,33563407,AAPL  260918C00230000,AAPL,C,2026-09-18,230.0
2025-09-22 10:30:11.756787873+00:00,33563408,AAPL  260918C00170000,AAPL,C,2026-09-18,170.0
2025-09-22 10:30:11.759133805+00:00,33563409,AAPL  260918C00215000,AAPL,C,2026-09-18,215.0
2025-09-22 10:30:11.759143738+00:00,33563410,AAPL  260918C00155000,AAPL,C,2026-09-18,155.0
2025-09-22 10:30:11.762888877+00:00,16786184,AAPL  251017P00090000,AAPL,P,2025-10-17,90.0
2025-09-22 10:30:11.766265852+00:00,33563413,AAPL  260918P00140000,AAPL,P,2026-09-18,140.0
2025-09-22 10:30:11.766275707+00:00,33563414,AAPL  260918P00070000,AAPL,P,2026-09-18,70.0
2025-09-22 10:30:11.766800844+00:00,33563415,AAPL  260918P00110000,AAPL,P,2026-09-18,110.0
2025-09-22 10:30:11.766812002+00:00,33563416,AAPL  260918C00380000,AAPL,C,2026-09-18,380.0
2025-09-22 10:30:11.769157423+00:00,33563417,AAPL  260918P00095000,AAPL,P,2026-09-18,95.0
2025-09-22 10:30:11.769167830+00:00,33563418,AAPL  260918C00320000,AAPL,C,2026-09-18,320.0
2025-09-22 10:30:11.809248290+00:00,33563449,AAPL  260116C00315000,AAPL,C,2026-01-16,315.0
2025-09-22 10:30:11.810873509+00:00,16786217,AAPL  251121C00280000,AAPL,C,2025-11-21,280.0
2025-09-22 10:30:11.810883122+00:00,16786218,AAPL  251121C00240000,AAPL,C,2025-11-21,240.0
2025-09-22 10:30:11.820898029+00:00,16786225,AAPL  251121C00180000,AAPL,C,2025-11-21,180.0
2025-09-22 10:30:11.820907064+00:00,16786226,AAPL  251121C00105000,AAPL,C,2025-11-21,105.0
2025-09-22 10:30:11.821563262+00:00,16786229,AAPL  251121C00270000,AAPL,C,2025-11-21,270.0
2025-09-22 10:30:11.821583344+00:00,16786230,AAPL  251121C00225000,AAPL,C,2025-11-21,225.0
2025-09-22 10:30:11.831597997+00:00,16786237,AAPL  251121C00165000,AAPL,C,2025-11-21,165.0
2025-09-22 10:30:11.871392399+00:00,16786268,AAPL  251121C00325000,AAPL,C,2025-11-21,325.0
2025-09-22 10:30:11.881405665+00:00,16786275,AAPL  251121P00260000,AAPL,P,2025-11-21,260.0
2025-09-22 10:30:11.881416050+00:00,16786276,AAPL  251121C00210000,AAPL,C,2025-11-21,210.0
2025-09-22 10:30:11.883155165+00:00,16786279,AAPL  251121C00295000,AAPL,C,2025-11-21,295.0
2025-09-22 10:30:11.883165535+00:00,16786280,AAPL  251121C00255000,AAPL,C,2025-11-21,255.0
2025-09-22 10:30:11.891435376+00:00,16786283,AAPL  251121C00150000,AAPL,C,2025-11-21,150.0
2025-09-22 10:30:11.893179782+00:00,16786287,AAPL  251121C00195000,AAPL,C,2025-11-21,195.0
2025-09-22 10:30:11.893189984+00:00,16786288,AAPL  251121C00135000,AAPL,C,2025-11-21,135.0
2025-09-22 10:30:11.901083240+00:00,16786289,AAPL  260515P00115000,AAPL,P,2026-05-15,115.0
2025-09-22 10:30:11.901094193+00:00,16786290,AAPL  260515P00165000,AAPL,P,2026-05-15,165.0
2025-09-22 10:30:11.901825017+00:00,16786294,AAPL  260515C00030000,AAPL,C,2026-05-15,30.0
2025-09-22 10:30:11.911107019+00:00,16786297,AAPL  260515P00185000,AAPL,P,2026-05-15,185.0
2025-09-22 10:30:11.911838789+00:00,16786301,AAPL  260515P00135000,AAPL,P,2026-05-15,135.0
2025-09-22 10:30:11.911853168+00:00,16786302,AAPL  260515C00260000,AAPL,C,2026-05-15,260.0
2025-09-22 10:30:11.921868187+00:00,16786309,AAPL  260515P00200000,AAPL,P,2026-05-15,200.0
2025-09-22 10:30:11.959822247+00:00,33563572,AAPL  260220P00200000,AAPL,P,2026-02-20,200.0
2025-09-22 10:30:11.961612160+00:00,16786340,AAPL  260515C00060000,AAPL,C,2026-05-15,60.0
2025-09-22 10:30:11.969835342+00:00,33563579,AAPL  260220P00150000,AAPL,P,2026-02-20,150.0
2025-09-22 10:30:11.969846485+00:00,33563580,AAPL  260220P00230000,AAPL,P,2026-02-20,230.0
2025-09-22 10:30:11.971625367+00:00,16786347,AAPL  260515C00400000,AAPL,C,2026-05-15,400.0
2025-09-22 10:30:11.971641201+00:00,16786348,AAPL  260515C00290000,AAPL,C,2026-05-15,290.0
2025-09-22 10:30:11.973374823+00:00,16786351,AAPL  260515P00095000,AAPL,P,2026-05-15,95.0
2025-09-22 10:30:11.973385513+00:00,16786352,AAPL  260515P00150000,AAPL,P,2026-05-15,150.0
2025-09-22 10:30:11.977328785+00:00,33563584,AAPL  260220P00130000,AAPL,P,2026-02-20,130.0
2025-09-22 10:30:11.979659579+00:00,33563586,AAPL  260220C00100000,AAPL,C,2026-02-20,100.0
2025-09-22 10:30:11.979859186+00:00,33563587,AAPL  260220C00300000,AAPL,C,2026-02-20,300.0
2025-09-22 10:30:11.981659940+00:00,16786355,AAPL  260515C00230000,AAPL,C,2026-05-15,230.0
2025-09-22 10:30:11.983415404+00:00,16786359,AAPL  260515P00170000,AAPL,P,2026-05-15,170.0
2025-09-22 10:30:11.986805846+00:00,33563589,AAPL  260220C00145000,AAPL,C,2026-02-20,145.0
2025-09-22 10:30:11.986817029+00:00,33563590,AAPL  260220C00320000,AAPL,C,2026-02-20,320.0
2025-09-22 10:30:11.987342516+00:00,33563591,AAPL  260220P00175000,AAPL,P,2026-02-20,175.0
2025-09-22 10:30:11.987353644+00:00,33563592,AAPL  260220C00245000,AAPL,C,2026-02-20,245.0
2025-09-22 10:30:11.989673375+00:00,33563593,AAPL  260220P00180000,AAPL,P,2026-02-20,180.0
2025-09-22 10:30:11.989683748+00:00,33563594,AAPL  260220P00255000,AAPL,P,2026-02-20,255.0
2025-09-22 10:30:11.996829826+00:00,33563597,AAPL  260220C00275000,AAPL,C,2026-02-20,275.0
2025-09-22 10:30:11.997366745+00:00,33563599,AAPL  260220C00340000,AAPL,C,2026-02-20,340.0
2025-09-22 10:30:11.999697855+00:00,33563601,AAPL  260220C00380000,AAPL,C,2026-02-20,380.0
2025-09-22 10:30:12.061460555+00:00,16786417,AAPL  260821P00110000,AAPL,P,2026-08-21,110.0
2025-09-22 10:30:12.061466910+00:00,16786418,AAPL  260821C00195000,AAPL,C,2026-08-21,195.0
2025-09-22 10:30:12.062301842+00:00,16786422,AAPL  260821P00230000,AAPL,P,2026-08-21,230.0
2025-09-22 10:30:12.072315378+00:00,16786429,AAPL  260821P00150000,AAPL,P,2026-08-21,150.0
2025-09-22 10:30:12.072331125+00:00,16786430,AAPL  260821P00130000,AAPL,P,2026-08-21,130.0
2025-09-22 10:30:12.111573993+00:00,16786457,AAPL  260417P00175000,AAPL,P,2026-04-17,175.0
2025-09-22 10:30:12.111584884+00:00,16786458,AAPL  260417C00240000,AAPL,C,2026-04-17,240.0
2025-09-22 10:30:12.112442033+00:00,16786462,AAPL  260417C00140000,AAPL,C,2026-04-17,140.0
2025-09-22 10:30:12.121603596+00:00,16786465,AAPL  260417C00265000,AAPL,C,2026-04-17,265.0
2025-09-22 10:30:12.121999677+00:00,16786468,AAPL  260821P00260000,AAPL,P,2026-08-21,260.0
2025-09-22 10:30:12.122455572+00:00,16786469,AAPL  260417P00190000,AAPL,P,2026-04-17,190.0
2025-09-22 10:30:12.122476052+00:00,16786470,AAPL  260417P00300000,AAPL,P,2026-04-17,300.0
2025-09-22 10:30:12.132013194+00:00,16786475,AAPL  260821C00165000,AAPL,C,2026-08-21,165.0
2025-09-22 10:30:12.133746993+00:00,16786479,AAPL  260821P00290000,AAPL,P,2026-08-21,290.0
2025-09-22 10:30:12.133758043+00:00,16786480,AAPL  260821C00180000,AAPL,C,2026-08-21,180.0
2025-09-22 10:30:12.172124013+00:00,16786508,AAPL  260417C00325000,AAPL,C,2026-04-17,325.0
2025-09-22 10:30:12.182137140+00:00,16786515,AAPL  260417P00205000,AAPL,P,2026-04-17,205.0
2025-09-22 10:30:12.182153312+00:00,16786516,AAPL  260417C00255000,AAPL,C,2026-04-17,255.0
2025-09-22 10:30:12.183867818+00:00,16786519,AAPL  260417P00160000,AAPL,P,2026-04-17,160.0
2025-09-22 10:30:12.183877663+00:00,16786520,AAPL  260417P00220000,AAPL,P,2026-04-17,220.0
2025-09-22 10:30:12.193885083+00:00,16786527,AAPL  260417C00280000,AAPL,C,2026-04-17,280.0
2025-09-22 10:30:12.260544175+00:00,33563812,AAPL  250926P00235000,AAPL,P,2025-09-26,235.0
2025-09-22 10:30:12.270558263+00:00,33563819,AAPL  250926C00200000,AAPL,C,2025-09-26,200.0
2025-09-22 10:30:12.277544951+00:00,33563822,AAPL  250926P00250000,AAPL,P,2025-09-26,250.0
2025-09-22 10:30:12.278081277+00:00,33563824,AAPL  250926P00220000,AAPL,P,2025-09-26,220.0
2025-09-22 10:30:12.280366440+00:00,33563826,AAPL  250926C00275000,AAPL,C,2025-09-26,275.0
2025-09-22 10:30:12.287557801+00:00,33563829,AAPL  250926C00215000,AAPL,C,2025-09-26,215.0
2025-09-22 10:30:12.287568776+00:00,33563830,AAPL  250926C00160000,AAPL,C,2025-09-26,160.0
2025-09-22 10:30:12.288094760+00:00,33563831,AAPL  250926C00185000,AAPL,C,2025-09-26,185.0
2025-09-22 10:30:12.290379979+00:00,33563833,AAPL  250926C00170000,AAPL,C,2025-09-26,170.0
2025-09-22 10:30:12.332100806+00:00,16786634,AAPL  251003P00225000,AAPL,P,2025-10-03,225.0
2025-09-22 10:30:12.342113780+00:00,16786641,AAPL  251003C00295000,AAPL,C,2025-10-03,295.0
2025-09-22 10:30:12.343112028+00:00,16786646,AAPL  251003P00170000,AAPL,P,2025-10-03,170.0
2025-09-22 10:30:12.353130411+00:00,16786653,AAPL  251003C00265000,AAPL,C,2025-10-03,265.0
2025-09-22 10:30:12.360788351+00:00,33563892,AAPL  250926C00140000,AAPL,C,2025-09-26,140.0
2025-09-22 10:30:12.377798834+00:00,33563902,AAPL  250926C00320000,AAPL,C,2025-09-26,320.0
2025-09-22 10:30:12.378331033+00:00,33563904,AAPL  250926C00135000,AAPL,C,2025-09-26,135.0
2025-09-22 10:30:12.402685676+00:00,16786692,AAPL  251003P00185000,AAPL,P,2025-10-03,185.0
2025-09-22 10:30:12.404393796+00:00,16786696,AAPL  251003P00240000,AAPL,P,2025-10-03,240.0
2025-09-22 10:30:12.412686866+00:00,16786699,AAPL  251003C00250000,AAPL,C,2025-10-03,250.0
2025-09-22 10:30:12.414406157+00:00,16786703,AAPL  251003P00200000,AAPL,P,2025-10-03,200.0
2025-09-22 10:30:12.414417768+00:00,16786704,AAPL  251003P00205000,AAPL,P,2025-10-03,205.0
2025-09-22 10:30:12.432328678+00:00,16786713,AAPL  251003C00305000,AAPL,C,2025-10-03,305.0
2025-09-22 10:30:12.451013964+00:00,33563964,AAPL  251010C00215000,AAPL,C,2025-10-10,215.0
2025-09-22 10:30:12.461027531+00:00,33563971,AAPL  251010P00250000,AAPL,P,2025-10-10,250.0
2025-09-22 10:30:12.468024123+00:00,33563974,AAPL  251010C00200000,AAPL,C,2025-10-10,200.0
2025-09-22 10:30:12.468545760+00:00,33563975,AAPL  251010C00165000,AAPL,C,2025-10-10,165.0
2025-09-22 10:30:12.468556052+00:00,33563976,AAPL  251010C00300000,AAPL,C,2025-10-10,300.0
2025-09-22 10:30:12.470815786+00:00,33563977,AAPL  251010P00180000,AAPL,P,2025-10-10,180.0
2025-09-22 10:30:12.470825846+00:00,33563978,AAPL  251010C00280000,AAPL,C,2025-10-10,280.0
2025-09-22 10:30:12.478038112+00:00,33563981,AAPL  251010P00265000,AAPL,P,2025-10-10,265.0
2025-09-22 10:30:12.478568794+00:00,33563983,AAPL  251010P00235000,AAPL,P,2025-10-10,235.0
2025-09-22 10:30:12.492483034+00:00,16786762,AAPL  251031P00165000,AAPL,P,2025-10-31,165.0
2025-09-22 10:30:12.492893726+00:00,16786764,AAPL  251003P00140000,AAPL,P,2025-10-03,140.0
2025-09-22 10:30:12.502496502+00:00,16786769,AAPL  251031C00210000,AAPL,C,2025-10-31,210.0
2025-09-22 10:30:12.503578752+00:00,16786773,AAPL  251031C00205000,AAPL,C,2025-10-31,205.0
2025-09-22 10:30:12.503595343+00:00,16786774,AAPL  251031C00255000,AAPL,C,2025-10-31,255.0
2025-09-22 10:30:12.504621079+00:00,16786775,AAPL  251003C00110000,AAPL,C,2025-10-03,110.0
2025-09-22 10:30:12.561292009+00:00,33564052,AAPL  251024P00215000,AAPL,P,2025-10-24,215.0
2025-09-22 10:30:12.562639430+00:00,16786817,AAPL  251031P00150000,AAPL,P,2025-10-31,150.0
2025-09-22 10:30:12.563061327+00:00,16786819,AAPL  251031P00185000,AAPL,P,2025-10-31,185.0
2025-09-22 10:30:12.563066989+00:00,16786820,AAPL  251031C00240000,AAPL,C,2025-10-31,240.0
2025-09-22 10:30:12.564780465+00:00,16786824,AAPL  251031C00280000,AAPL,C,2025-10-31,280.0
2025-09-22 10:30:12.571305392+00:00,33564059,AAPL  251024P00270000,AAPL,P,2025-10-24,270.0
2025-09-22 10:30:12.573782749+00:00,16786829,AAPL  251031C00305000,AAPL,C,2025-10-31,305.0
2025-09-22 10:30:12.574794020+00:00,16786831,AAPL  251031C00225000,AAPL,C,2025-10-31,225.0
2025-09-22 10:30:12.578302441+00:00,33564062,AAPL  251010C00305000,AAPL,C,2025-10-10,305.0
2025-09-22 10:30:12.578822579+00:00,33564063,AAPL  251024C00245000,AAPL,C,2025-10-24,245.0
2025-09-22 10:30:12.578833545+00:00,33564064,AAPL  251024C00205000,AAPL,C,2025-10-24,205.0
2025-09-22 10:30:12.581078729+00:00,33564065,AAPL  251024P00230000,AAPL,P,2025-10-24,230.0
2025-09-22 10:30:12.581088690+00:00,33564066,AAPL  251024C00190000,AAPL,C,2025-10-24,190.0
2025-09-22 10:30:12.588315183+00:00,33564069,AAPL  251024P00170000,AAPL,P,2025-10-24,170.0
2025-09-22 10:30:12.588852340+00:00,33564071,AAPL  251024P00255000,AAPL,P,2025-10-24,255.0
2025-09-22 10:30:12.592711446+00:00,16786841,AAPL  251003P00247500,AAPL,P,2025-10-03,247.5
2025-09-22 10:30:12.592721977+00:00,16786842,AAPL  280121C00210000,AAPL,C,2028-01-21,210.0
2025-09-22 10:30:12.603872791+00:00,16786853,AAPL  251003P00232500,AAPL,P,2025-10-03,232.5
2025-09-22 10:30:12.603888169+00:00,16786854,AAPL  280121P00210000,AAPL,P,2028-01-21,210.0
2025-09-22 10:30:12.613906328+00:00,16786861,AAPL  280121P00300000,AAPL,P,2028-01-21,300.0
2025-09-22 10:30:12.634937184+00:00,16786879,AAPL  251031P00130000,AAPL,P,2025-10-31,130.0
2025-09-22 10:30:12.641487847+00:00,33564116,AAPL  251010P00135000,AAPL,P,2025-10-10,135.0
2025-09-22 10:30:12.658504017+00:00,33564126,AAPL  251010C00310000,AAPL,C,2025-10-10,310.0
2025-09-22 10:30:12.659034584+00:00,33564127,AAPL  251024C00325000,AAPL,C,2025-10-24,325.0
2025-09-22 10:30:12.661270038+00:00,33564129,AAPL  251024P00140000,AAPL,P,2025-10-24,140.0
2025-09-22 10:30:12.663305003+00:00,16786899,AAPL  280121C00175000,AAPL,C,2028-01-21,175.0
2025-09-22 10:30:12.663314858+00:00,16786900,AAPL  280121C00250000,AAPL,C,2028-01-21,250.0
2025-09-22 10:30:12.665014290+00:00,16786904,AAPL  280121C00195000,AAPL,C,2028-01-21,195.0
2025-09-22 10:30:12.689105981+00:00,33564151,AAPL  250926C00217500,AAPL,C,2025-09-26,217.5
2025-09-22 10:30:12.689116341+00:00,33564152,AAPL  250926P00262500,AAPL,P,2025-09-26,262.5
2025-09-22 10:30:12.691340966+00:00,33564153,AAPL  250926P00232500,AAPL,P,2025-09-26,232.5
2025-09-22 10:30:12.783176226+00:00,16786994,AAPL  270115P00440000,AAPL,P,2027-01-15,440.0
2025-09-22 10:30:12.798848315+00:00,33564237,AAPL  260116P00320000,AAPL,P,2026-01-16,320.0
2025-09-22 10:30:12.803223498+00:00,16787010,AAPL  251219P00370000,AAPL,P,2025-12-19,370.0
2025-09-22 10:30:12.808871425+00:00,33564245,AAPL  261218P00440000,AAPL,P,2026-12-18,440.0
2025-09-22 10:30:12.808882310+00:00,33564246,AAPL  260116P00370000,AAPL,P,2026-01-16,370.0
2025-09-22 10:30:12.809413370+00:00,33564247,AAPL  260116P00360000,AAPL,P,2026-01-16,360.0
2025-09-22 10:30:12.813237326+00:00,16787017,AAPL  251017P00355000,AAPL,P,2025-10-17,355.0
2025-09-22 10:30:12.821661910+00:00,33564257,AAPL  260618P00390000,AAPL,P,2026-06-18,390.0
2025-09-22 10:30:12.824544027+00:00,16787029,AAPL  251017P00320000,AAPL,P,2025-10-17,320.0
2025-09-22 10:30:12.824564215+00:00,16787030,AAPL  270617C00070000,AAPL,C,2027-06-17,70.0
2025-09-22 10:30:12.828930185+00:00,33564262,AAPL  260320P00320000,AAPL,P,2026-03-20,320.0
2025-09-22 10:30:12.855473475+00:00,16787056,AAPL  270115P00380000,AAPL,P,2027-01-15,380.0
2025-09-22 10:30:12.869030530+00:00,33564294,AAPL  260320P00370000,AAPL,P,2026-03-20,370.0
2025-09-22 10:30:12.883834632+00:00,16787075,AAPL  251017P00285000,AAPL,P,2025-10-17,285.0
2025-09-22 10:30:12.883845517+00:00,16787076,AAPL  270617P00360000,AAPL,P,2027-06-17,360.0
2025-09-22 10:30:12.885529338+00:00,16787079,AAPL  251219P00295000,AAPL,P,2025-12-19,295.0
2025-09-22 10:30:12.892120455+00:00,33564316,AAPL  260918P00320000,AAPL,P,2026-09-18,320.0
2025-09-22 10:30:12.909131401+00:00,33564326,AAPL  260918P00380000,AAPL,P,2026-09-18,380.0
2025-09-22 10:30:12.922182434+00:00,33564339,AAPL  260116P00305000,AAPL,P,2026-01-16,305.0
2025-09-22 10:30:12.943507593+00:00,16787121,AAPL  271217P00420000,AAPL,P,2027-12-17,420.0
2025-09-22 10:30:12.954899393+00:00,16787133,AAPL  271217P00390000,AAPL,P,2027-12-17,390.0
2025-09-22 10:30:13.014100747+00:00,16787179,AAPL  271217P00360000,AAPL,P,2027-12-17,360.0
2025-09-22 10:30:13.015810150+00:00,16787184,AAPL  271217P00330000,AAPL,P,2027-12-17,330.0
2025-09-22 10:30:13.052176942+00:00,33564442,AAPL  260220P00310000,AAPL,P,2026-02-20,310.0
2025-09-22 10:30:13.059459345+00:00,33564445,AAPL  260220P00380000,AAPL,P,2026-02-20,380.0
2025-09-22 10:30:13.184042338+00:00,16787314,AAPL  260515C00040000,AAPL,C,2026-05-15,40.0
2025-09-22 10:30:13.194491208+00:00,16787323,AAPL  251121P00300000,AAPL,P,2025-11-21,300.0
2025-09-22 10:30:13.195563280+00:00,16787326,AAPL  260515C00025000,AAPL,C,2026-05-15,25.0
2025-09-22 10:30:13.254639351+00:00,16787372,AAPL  260515C00105000,AAPL,C,2026-05-15,105.0
2025-09-22 10:30:13.256318450+00:00,16787376,AAPL  260515P00360000,AAPL,P,2026-05-15,360.0
2025-09-22 10:30:13.266321524+00:00,16787383,AAPL  260515C00115000,AAPL,C,2026-05-15,115.0
2025-09-22 10:30:13.310548194+00:00,33564647,AAPL  250926P00300000,AAPL,P,2025-09-26,300.0
2025-09-22 10:30:13.374901375+00:00,16787467,AAPL  260417P00320000,AAPL,P,2026-04-17,320.0
2025-09-22 10:30:13.376575127+00:00,16787472,AAPL  260417P00330000,AAPL,P,2026-04-17,330.0
2025-09-22 10:30:13.400783722+00:00,33564720,AAPL  251010P00275000,AAPL,P,2025-10-10,275.0
2025-09-22 10:30:13.483165581+00:00,33564786,AAPL  251024P00300000,AAPL,P,2025-10-24,300.0
2025-09-22 10:30:13.553668300+00:00,33564844,AAPL  251024P00120000,AAPL,P,2025-10-24,120.0
2025-09-22 10:30:13.570709291+00:00,33564854,AAPL  251024C00135000,AAPL,C,2025-10-24,135.0
2025-09-22 10:30:13.571205478+00:00,33564856,AAPL  251010C00315000,AAPL,C,2025-10-10,315.0
2025-09-22 10:30:13.573375510+00:00,33564857,AAPL  251024P00310000,AAPL,P,2025-10-24,310.0
2025-09-22 10:30:13.581224352+00:00,33564863,AAPL  251010P00110000,AAPL,P,2025-10-10,110.0
2025-09-22 10:30:13.604940+00:00,16787650,AAPL  251003P00275000,AAPL,P,2025-10-03,275.0
2025-09-22 10:30:13.665083060+00:00,16787698,AAPL  251003P00315000,AAPL,P,2025-10-03,315.0
2025-09-22 10:30:13.734118572+00:00,33564988,AAPL  260116C00255000,AAPL,C,2026-01-16,255.0
2025-09-22 10:30:13.737340594+00:00,16787760,AAPL  251003C00140000,AAPL,C,2025-10-03,140.0
2025-09-22 10:30:13.744131584+00:00,33564995,AAPL  260116P00075000,AAPL,P,2026-01-16,75.0
2025-09-22 10:30:13.744142966+00:00,33564996,AAPL  260116P00145000,AAPL,P,2026-01-16,145.0
2025-09-22 10:30:13.751169083+00:00,33564998,AAPL  260116P00070000,AAPL,P,2026-01-16,70.0
2025-09-22 10:30:13.751650752+00:00,33564999,AAPL  260116C00310000,AAPL,C,2026-01-16,310.0
2025-09-22 10:30:13.751660430+00:00,33565000,AAPL  260116C00110000,AAPL,C,2026-01-16,110.0
2025-09-22 10:30:13.753806048+00:00,33565001,AAPL  260116P00085000,AAPL,P,2026-01-16,85.0
2025-09-22 10:30:13.753815511+00:00,33565002,AAPL  260116C00090000,AAPL,C,2026-01-16,90.0
2025-09-22 10:30:13.754155339+00:00,33565003,AAPL  260116C00220000,AAPL,C,2026-01-16,220.0
2025-09-22 10:30:13.761189415+00:00,33565005,AAPL  260116C00075000,AAPL,C,2026-01-16,75.0
2025-09-22 10:30:13.761193480+00:00,33565006,AAPL  260116C00135000,AAPL,C,2026-01-16,135.0
2025-09-22 10:30:13.761679872+00:00,33565007,AAPL  260116P00120000,AAPL,P,2026-01-16,120.0
2025-09-22 10:30:13.761684731+00:00,33565008,AAPL  260116C00170000,AAPL,C,2026-01-16,170.0
2025-09-22 10:30:13.763829719+00:00,33565009,AAPL  260116C00290000,AAPL,C,2026-01-16,290.0
2025-09-22 10:30:13.763840213+00:00,33565010,AAPL  260116P00190000,AAPL,P,2026-01-16,190.0
2025-09-22 10:30:13.771212246+00:00,33565013,AAPL  260116P00195000,AAPL,P,2026-01-16,195.0
2025-09-22 10:30:13.771697526+00:00,33565015,AAPL  260116C00155000,AAPL,C,2026-01-16,155.0
2025-09-22 10:30:13.856017966+00:00,16787851,AAPL  251031C00180000,AAPL,C,2025-10-31,180.0
2025-09-22 10:30:13.887492826+00:00,16787877,AAPL  251031C00110000,AAPL,C,2025-10-31,110.0
2025-09-22 10:30:13.904544678+00:00,33565124,AAPL  260618C00105000,AAPL,C,2026-06-18,105.0
2025-09-22 10:30:13.914558735+00:00,33565131,AAPL  260618C00195000,AAPL,C,2026-06-18,195.0
2025-09-22 10:30:13.914568692+00:00,33565132,AAPL  260618P00285000,AAPL,P,2026-06-18,285.0
2025-09-22 10:30:13.921596943+00:00,33565134,AAPL  260618C00265000,AAPL,C,2026-06-18,265.0
2025-09-22 10:30:13.922087464+00:00,33565136,AAPL  260618P00155000,AAPL,P,2026-06-18,155.0
2025-09-22 10:30:13.924216869+00:00,33565137,AAPL  260618C00150000,AAPL,C,2026-06-18,150.0
